# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_nudm           12:T_dmeff               13:cdmeff2               14:(.)rho_lambda         15:(.)rho_ur             16:(.)rho_crit           17:(.)rho_tot            18:(.)p_tot              19:(.)p_tot_prime        20:gr.fac. D             21:gr.fac. f          
       1.094383094631e+02       1.454964857984e-02       1.282151215738e+03       1.459592041037e-01       1.300847853046e+04       1.177895477910e+02       1.436634377590e+06       4.568541465877e+02       4.093153880602e-04       3.331634164787e-03       1.728013581646e-02       9.516925504075e-04       1.366843381822e-11       3.815882481151e-08       2.829657344520e-04       2.130408926259e-02       2.130408926259e-02       2.307222153459e-04      -1.219924524973e-06       1.201035249409e-02       9.781021376861e-01 
       1.086693243915e+02       1.470661672087e-02       1.287447683138e+03       1.444210450803e-01       1.300318206306e+04       1.185671757824e+02       1.426050191795e+06       4.579996651804e+02       3.980336087102e-04       3.262522841843e-03       1.692167717789e-02       9.384853703422e-04       1.347874918096e-11       3.815882481151e-08       2.751664748278e-04       2.085743826210e-02       2.085743826210e-02       2.243618690212e-04      -1.182029221659e-06       1.209272318103e-02       9.782512306462e-01 
       1.079056934945e+02       1.486525665414e-02       1.292763288425e+03       1.428992040489e-01       1.299786645777e+04       1.193497423386e+02       1.415541660532e+06       4.591458735022e+02       3.870627799380e-04       3.194845136644e-03       1.657065426249e-02       9.254614688848e-04       1.329169683407e-11       3.815882481151e-08       2.675821799011e-04       2.042018251780e-02       2.042018251780e-02       2.181768277882e-04      -1.145311944600e-06       1.217567146515e-02       9.783993306105e-01 
       1.071473794967e+02       1.502558606344e-02       1.298098096687e+03       1.413935060629e-01       1.299253164951e+04       1.201372766495e+02       1.405108250922e+06       4.602927677329e+02       3.763943314036e-04       3.128571311488e-03       1.622691283016e-02       9.126183027432e-04       1.310724025018e-11       3.815882481151e-08       2.602069248702e-04       1.999212355675e-02       1.999212355675e-02       2.121622599331e-04      -1.109736041163e-06       1.225920139667e-02       9.785464438645e-01 
       1.063943453822e+02       1.518762281911e-02       1.303452173247e+03       1.399037780823e-01       1.298717757295e+04       1.209298080521e+02       1.394749433809e+06       4.614403440679e+02       3.660199289758e-04       3.063672245505e-03       1.589030184016e-02       8.999533639155e-04       1.292534340880e-11       3.815882481151e-08       2.530349482280e-04       1.957306712169e-02       1.957306712169e-02       2.063134669098e-04      -1.075266000308e-06       1.234331705423e-02       9.786925766577e-01 
       1.056465543927e+02       1.535138498000e-02       1.308825583657e+03       1.384298489519e-01       1.298180416254e+04       1.217273660313e+02       1.384464683736e+06       4.625885987175e+02       3.559314682221e-04       3.000119421866e-03       1.556067338467e-02       8.874641792005e-04       1.274597078924e-11       3.815882481151e-08       2.460606472612e-04       1.916282308084e-02       1.916282308084e-02       2.006258796696e-04      -1.041867416984e-06       1.242802254505e-02       9.788377352040e-01 
       1.049039700260e+02       1.551689079546e-02       1.314218393708e+03       1.369715493805e-01       1.297641135249e+04       1.225299802198e+02       1.374253478919e+06       4.637375279075e+02       3.461210680783e-04       2.937884915253e-03       1.523788262387e-02       8.751483097149e-04       1.256908736368e-11       3.815882481151e-08       2.392785736746e-04       1.876120533971e-02       1.876120533971e-02       1.950950550928e-04      -1.009506957646e-06       1.251332200516e-02       9.789819256816e-01 
       1.041665560336e+02       1.568415870736e-02       1.319630669422e+03       1.355287119202e-01       1.297099907677e+04       1.233376803994e+02       1.364115301219e+06       4.648871278788e+02       3.365810646920e-04       2.876941379592e-03       1.492178772231e-02       8.630033504169e-04       1.239465859035e-11       3.815882481151e-08       2.326834293345e-04       1.836803175475e-02       1.836803175475e-02       1.897166725174e-04      -9.781523268376e-07       1.259921959958e-02       9.791251542333e-01 
       1.034342764196e+02       1.585320735211e-02       1.325062477057e+03       1.341011709455e-01       1.296556726914e+04       1.241504965003e+02       1.354049636122e+06       4.660373948877e+02       3.273040054363e-04       2.817262036032e-03       1.461224978653e-02       8.510269296371e-04       1.222265040680e-11       3.815882481151e-08       2.262700621306e-04       1.798312404895e-02       1.798312404895e-02       1.844865303642e-04      -9.477722348236e-07       1.268571952254e-02       9.792674269666e-01 
       1.027070954385e+02       1.602405556269e-02       1.330513883110e+03       1.326887626333e-01       1.296011586309e+04       1.249684586025e+02       1.344055972707e+06       4.671883252059e+02       3.182826430884e-04       2.758820661188e-03       1.430913280409e-02       8.392167086150e-04       1.205302922319e-11       3.815882481151e-08       2.200334619514e-04       1.760630772914e-02       1.760630772914e-02       1.794005428551e-04      -9.183363662344e-07       1.277282599769e-02       9.794087499539e-01 
       1.019849775937e+02       1.619672237078e-02       1.335984954312e+03       1.312913249427e-01       1.295464479188e+04       1.257915969356e+02       1.334133803626e+06       4.683399151201e+02       3.095099301683e-04       2.701591575615e-03       1.401230358382e-02       8.275703810428e-04       1.188576191580e-11       3.815882481151e-08       2.139687567705e-04       1.723741200520e-02       1.723741200520e-02       1.744547368214e-04      -8.898153496858e-07       1.286054327828e-02       9.795491292324e-01 
       1.012678876356e+02       1.637122700879e-02       1.341475757634e+03       1.299086975953e-01       1.294915398856e+04       1.266199418795e+02       1.324282625079e+06       4.694921609326e+02       3.009790134338e-04       2.645549632526e-03       1.372163169727e-02       8.160856726148e-04       1.172081582052e-11       3.815882481151e-08       2.080712088411e-04       1.687626971089e-02       1.687626971089e-02       1.696452486002e-04      -8.621807283491e-07       1.294887564738e-02       9.796885708045e-01 
       1.005557905601e+02       1.654758891200e-02       1.346986360286e+03       1.285407220553e-01       1.294364338591e+04       1.274535239647e+02       1.314501936785e+06       4.706450589608e+02       2.926832285276e-04       2.590670206746e-03       1.343698942140e-02       8.047603405835e-04       1.155815872649e-11       3.815882481151e-08       2.023362109951e-04       1.652271722650e-02       1.652271722650e-02       1.649683210161e-04      -8.354049314398e-07       1.303782741810e-02       9.798270806379e-01 
       9.984865160664e+01       1.672582772072e-02       1.352516829716e+03       1.271872415105e-01       1.293811291648e+04       1.282923738727e+02       1.304791241961e+06       4.717986055376e+02       2.846160947706e-04       2.536929183889e-03       1.315825168252e-02       7.935921733217e-04       1.139775886980e-11       3.815882481151e-08       1.967592830441e-04       1.617659440305e-02       1.617659440305e-02       1.604203004468e-04      -8.094612465966e-07       1.312740293378e-02       9.799646646657e-01 
       9.914643625658e+01       1.690596328241e-02       1.358067233616e+03       1.258481008527e-01       1.293256251258e+04       1.291365224365e+02       1.295150047300e+06       4.729527970110e+02       2.767713101007e-04       2.484302949766e-03       1.288529600126e-02       7.825789898909e-04       1.123958492732e-11       3.815882481151e-08       1.913360682799e-04       1.583774448823e-02       1.583774448823e-02       1.559976339687e-04      -7.843237931224e-07       1.321760656824e-02       9.801013287864e-01 
       9.844911023166e+01       1.708801565390e-02       1.363637639916e+03       1.245231466591e-01       1.292699210628e+04       1.299860006406e+02       1.285577862941e+06       4.741076297443e+02       2.691427461490e-04       2.432768380012e-03       1.261800243884e-02       7.717186396152e-04       1.108360601052e-11       3.815882481151e-08       1.860623300713e-04       1.550601405389e-02       1.550601405389e-02       1.516968665819e-04      -7.599674960607e-07       1.330844272594e-02       9.802370788642e-01 
       9.775663949216e+01       1.727200510359e-02       1.369228116789e+03       1.232122271735e-01       1.292140162941e+04       1.308408396221e+02       1.276074202449e+06       4.752631001165e+02       2.617244434534e-04       2.382302829919e-03       1.235625354430e-02       7.610090016616e-04       1.092979165952e-11       3.815882481151e-08       1.809339485545e-04       1.518125292505e-02       1.518125292505e-02       1.475146385112e-04      -7.363680610815e-07       1.339991584224e-02       9.803719207292e-01 
       9.706899023533e+01       1.745795211365e-02       1.374838732653e+03       1.219151922874e-01       1.291579101354e+04       1.317010706702e+02       1.266638582789e+06       4.764192045214e+02       2.545106068030e-04       2.332884124496e-03       1.209993430294e-02       7.504479846260e-04       1.077811183708e-11       3.815882481151e-08       1.759469174153e-04       1.486331411048e-02       1.486331411048e-02       1.434476825813e-04      -7.135019501504e-07       1.349203038357e-02       9.805058601774e-01 
       9.638612889370e+01       1.764587738230e-02       1.380469556169e+03       1.206318935224e-01       1.291016019003e+04       1.325667252276e+02       1.257270524304e+06       4.775759393683e+02       2.474956007111e-04       2.284490548719e-03       1.184893208580e-02       7.400335261245e-04       1.062853692276e-11       3.815882481151e-08       1.710973407591e-04       1.455205373481e-02       1.455205373481e-02       1.394928216653e-04      -6.913463579575e-07       1.358479084773e-02       9.806389029709e-01 
       9.570802213347e+01       1.783580182611e-02       1.386120656242e+03       1.193621840116e-01       1.290450908995e+04       1.334378348897e+02       1.247969550693e+06       4.787333010820e+02       2.406739450137e-04       2.237100837993e-03       1.160313660011e-02       7.297635923912e-04       1.048103770715e-11       3.815882481151e-08       1.663814300680e-04       1.424733097201e-02       1.424733097201e-02       1.356469662024e-04      -6.698791890824e-07       1.367820176399e-02       9.807710548381e-01 
       9.503463685285e+01       1.802774658223e-02       1.391792102023e+03       1.181059184816e-01       1.289883764417e+04       1.343144314060e+02       1.238735188982e+06       4.798912861024e+02       2.340403105879e-04       2.190694168810e-03       1.136243984093e-02       7.196361778809e-04       1.033558538613e-11       3.815882481151e-08       1.617955012411e-04       1.394900798039e-02       1.394900798039e-02       1.319071117849e-04      -6.490790358708e-07       1.377226769344e-02       9.809023214735e-01 
       9.436594018049e+01       1.822173301079e-02       1.397483962910e+03       1.168629532355e-01       1.289314578329e+04       1.351965466799e+02       1.229566969507e+06       4.810498908846e+02       2.275895151896e-04       2.145250149600e-03       1.112673604359e-02       7.096493048776e-04       1.019215155529e-11       3.815882481151e-08       1.573359717171e-04       1.365694983892e-02       1.365694983892e-02       1.282703368108e-04      -6.289251570024e-07       1.386699322910e-02       9.810327085384e-01 
       9.370189947383e+01       1.841778269721e-02       1.403196308549e+03       1.156331461345e-01       1.288743343765e+04       1.360842127692e+02       1.220464425888e+06       4.822091118993e+02       2.213165194051e-04       2.100748811770e-03       1.089592163730e-02       6.998010231081e-04       1.005070820434e-11       3.815882481151e-08       1.529993576753e-04       1.337102448497e-02       1.337102448497e-02       1.247338002020e-04      -6.093974567269e-07       1.396238299623e-02       9.811622216606e-01 
       9.304248231754e+01       1.861591745459e-02       1.408929208833e+03       1.144163565815e-01       1.288170053736e+04       1.369774618865e+02       1.211427095005e+06       4.833689456321e+02       2.152164227148e-04       2.057170600931e-03       1.066989519961e-02       6.900894093617e-04       9.911227711701e-12       3.815882481151e-08       1.487822713147e-04       1.309110265340e-02       1.309110265340e-02       1.212947391850e-04      -5.904764647488e-07       1.405844165250e-02       9.812908664348e-01 
       9.238765652193e+01       1.881615932609e-02       1.414682733905e+03       1.132124455035e-01       1.287594701229e+04       1.378763263994e+02       1.202454516978e+06       4.845293885841e+02       2.092844596650e-04       2.014496368308e-03       1.044855741187e-02       6.805125671145e-04       9.773682839036e-12       3.815882481151e-08       1.446814182070e-04       1.281705781688e-02       1.281705781688e-02       1.179504671325e-04      -5.721433167386e-07       1.415517388825e-02       9.814186484225e-01 
       9.173739012139e+01       1.901853058737e-02       1.420456954157e+03       1.120212753346e-01       1.287017279204e+04       1.387808388309e+02       1.193546235145e+06       4.856904372718e+02       2.035159961453e-04       1.972707362326e-03       1.023181101557e-02       6.710686261589e-04       9.638046725992e-12       3.815882481151e-08       1.406935947239e-04       1.254876612759e-02       1.254876612759e-02       1.146983714649e-04      -5.543797354528e-07       1.425258442668e-02       9.815455731524e-01 
       9.109165137279e+01       1.922305374905e-02       1.426251940234e+03       1.108427099999e-01       1.286437780596e+04       1.396910318601e+02       1.184701796035e+06       4.868520882266e+02       1.979065257687e-04       1.931785220370e-03       1.001956076962e-02       6.617557422386e-04       9.504292884933e-12       3.815882481151e-08       1.368156855338e-04       1.228610636011e-02       1.228610636011e-02       1.115359116094e-04      -5.371680124435e-07       1.435067802414e-02       9.816716461203e-01 
       9.045040875400e+01       1.942975155916e-02       1.432067763030e+03       1.096766148983e-01       1.285856198317e+04       1.406069383217e+02       1.175920749349e+06       4.880143379954e+02       1.924516663517e-04       1.891711960718e-03       9.811713408493e-03       6.525720966888e-04       9.372395195767e-12       3.815882481151e-08       1.330446611690e-04       1.202895985556e-02       1.202895985556e-02       1.084606170154e-04      -5.204909903368e-07       1.444945947032e-02       9.817968727894e-01 
       8.981363096227e+01       1.963864700567e-02       1.437904493694e+03       1.085228568869e-01       1.285272525250e+04       1.415285912072e+02       1.167202647940e+06       4.891771831402e+02       1.871471564905e-04       1.852469974643e-03       9.608177601274e-03       6.435158960808e-04       9.242327900853e-12       3.815882481151e-08       1.293775756585e-04       1.177721046689e-02       1.177721046689e-02       1.054700852249e-04      -5.043320456660e-07       1.454893358847e-02       9.819212585903e-01 
       8.918128691280e+01       1.984976331901e-02       1.443762203627e+03       1.073813042641e-01       1.284686754257e+04       1.424560236648e+02       1.158547047787e+06       4.903406202385e+02       1.819888522330e-04       1.814042018671e-03       9.408863911505e-03       6.345853718717e-04       9.114065599967e-12       3.815882481151e-08       1.258115642274e-04       1.153074450546e-02       1.153074450546e-02       1.025619799953e-04      -4.886750722392e-07       1.464910523569e-02       9.820448089213e-01 
       8.855334573711e+01       2.006312397459e-02       1.449640964485e+03       1.062518267544e-01       1.284098878171e+04       1.433892689996e+02       1.149953507975e+06       4.915046458826e+02       1.769727238409e-04       1.776411207009e-03       9.213684757903e-03       6.257787800596e-04       8.987583245344e-12       3.815882481151e-08       1.223438410584e-04       1.128945068864e-02       1.128945068864e-02       9.973402947495e-05      -4.735044650257e-07       1.474997930311e-02       9.821675291485e-01 
       8.792977678166e+01       2.027875269545e-02       1.455540848179e+03       1.051342954919e-01       1.283508889802e+04       1.443283606742e+02       1.141421590673e+06       4.926692566802e+02       1.720948526423e-04       1.739561004126e-03       9.022554375876e-03       6.170944008427e-04       8.862856136789e-12       3.815882481151e-08       1.189716971163e-04       1.105322008859e-02       1.105322008859e-02       9.698402442804e-05      -4.588051045454e-07       1.485156071616e-02       9.822894246059e-01 
       8.731054960623e+01       2.049667345482e-02       1.461461926877e+03       1.040285830056e-01       1.282916781932e+04       1.452733323088e+02       1.132950861115e+06       4.938344492544e+02       1.673514279705e-04       1.703475217484e-03       8.835388779841e-03       6.085305382835e-04       8.739859916854e-12       3.815882481151e-08       1.156924980312e-04       1.082194608215e-02       1.082194608215e-02       9.430981650908e-05      -4.445623417449e-07       1.495385443482e-02       9.824105005955e-01 
       8.669563398253e+01       2.071691047876e-02       1.467404273003e+03       1.029345632031e-01       1.282322547319e+04       1.462242176817e+02       1.124540887573e+06       4.950002202430e+02       1.627387441875e-04       1.668137990427e-03       8.652105726325e-03       6.000855199780e-04       8.618570566079e-12       3.815882481151e-08       1.125036820410e-04       1.059552430180e-02       1.059552430180e-02       9.170931658467e-05      -4.307619833452e-07       1.505686545382e-02       9.825307623873e-01 
       8.608499989269e+01       2.093948824884e-02       1.473367959240e+03       1.018521113558e-01       1.281726178696e+04       1.471810507292e+02       1.116191241342e+06       4.961665662994e+02       1.582531977886e-04       1.633533795213e-03       8.472624677826e-03       5.917576967289e-04       8.498964398309e-12       3.815882481151e-08       1.094027579902e-04       1.037385258764e-02       1.037385258764e-02       8.918049310145e-05      -4.173902776464e-07       1.516059880293e-02       9.826502152200e-01 
       8.547861752777e+01       2.116443150484e-02       1.479353058529e+03       1.007811040842e-01       1.281127668767e+04       1.481438655463e+02       1.107901496715e+06       4.973334840918e+02       1.538912845882e-04       1.599647426193e-03       8.296866767431e-03       5.835454422236e-04       8.381018056061e-12       3.815882481151e-08       1.063873033839e-04       1.015683094042e-02       1.015683094042e-02       8.672137049925e-05      -4.044339007752e-07       1.526505954717e-02       9.827688643005e-01 
       8.487645728637e+01       2.139176524745e-02       1.485359644071e+03       9.972141934205e-02       1.280527010212e+04       1.491126963869e+02       1.099671230966e+06       4.985009703038e+02       1.496495969823e-04       1.566463993126e-03       8.124754764165e-03       5.754471527168e-04       8.264708505970e-12       3.815882481151e-08       1.034549624954e-04       9.944361475593e-03       9.944361475593e-03       8.433002766774e-05      -3.918799433608e-07       1.537025278709e-02       9.828867148043e-01 
       8.427848977311e+01       2.162151474101e-02       1.491387789328e+03       9.867293640269e-02       1.279924195687e+04       1.500875776637e+02       1.091500024322e+06       4.996690216339e+02       1.455248212861e-04       1.533968914641e-03       7.956213039051e-03       5.674612467173e-04       8.150013034291e-12       3.815882481151e-08       1.006034445257e-04       9.736348378329e-03       9.736348378329e-03       8.200459644580e-05      -3.797158976270e-07       1.547618365899e-02       9.830037718757e-01 
       8.368468579727e+01       2.185370551634e-02       1.497437568023e+03       9.763553584379e-02       1.279319217817e+04       1.510685439490e+02       1.083387459953e+06       5.008376347957e+02       1.415137351463e-04       1.502147911829e-03       7.791167531889e-03       5.595861646792e-04       8.036909242459e-12       3.815882481151e-08       9.783052181469e-05       9.532697859504e-03       9.532697859504e-03       7.974326016217e-05      -3.679296448862e-07       1.558285733518e-02       9.831200406279e-01 
       8.309501637129e+01       2.208836337350e-02       1.503509054142e+03       9.660909953327e-02       1.278712069205e+04       1.520556299745e+02       1.075333123940e+06       5.020068065180e+02       1.376132050230e-04       1.470987001968e-03       7.629545718712e-03       5.518203686974e-04       7.925375042723e-12       3.815882481151e-08       9.513402810034e-05       9.333318112629e-03       9.333318112629e-03       7.754425221629e-05      -3.565094434233e-07       1.569027902424e-02       9.832355261429e-01 
       8.250945270944e+01       2.232551438463e-02       1.509602321934e+03       9.559351061497e-02       1.278102742426e+04       1.530488706318e+02       1.067336605264e+06       5.031765335446e+02       1.338201837426e-04       1.440472492382e-03       7.471276579919e-03       5.441623422074e-04       7.815388653828e-12       3.815882481151e-08       9.251185682677e-05       9.138119271695e-03       9.138119271695e-03       7.540585469830e-05      -3.454439167576e-07       1.579845397127e-02       9.833502334720e-01 
       8.192796622633e+01       2.256518489687e-02       1.515717445912e+03       9.458865349468e-02       1.277491230028e+04       1.540483009726e+02       1.059397495782e+06       5.043468126342e+02       1.301317081171e-04       1.410590974419e-03       7.316290569076e-03       5.366105896890e-04       7.706928596763e-12       3.815882481151e-08       8.996195949864e-05       8.947013369936e-03       8.947013369936e-03       7.332639704709e-05      -3.347220422707e-07       1.590738745813e-02       9.834641676359e-01 
       8.135052853559e+01       2.280740153517e-02       1.521854500857e+03       9.359441382613e-02       1.276877524534e+04       1.550539562089e+02       1.051515390206e+06       5.055176405607e+02       1.265448966294e-04       1.381329317569e-03       7.164519582353e-03       5.291636363746e-04       7.599973690571e-12       3.815882481151e-08       8.748234408090e-05       8.759914299457e-03       8.759914299457e-03       7.130425474528e-05      -3.243331401886e-07       1.601708480373e-02       9.835773336244e-01 
       8.077711144843e+01       2.305219120530e-02       1.528013561811e+03       9.261067849736e-02       1.276261618438e+04       1.560658717132e+02       1.043689886084e+06       5.066890141127e+02       1.230569471824e-04       1.352674663685e-03       7.015896928605e-03       5.218200279610e-04       7.494503048209e-12       3.815882481151e-08       8.507107344268e-05       8.576737771741e-03       8.576737771741e-03       6.933784805021e-05      -3.142668629075e-07       1.612755136427e-02       9.836897363971e-01 
       8.020768697230e+01       2.329958109676e-02       1.534194704088e+03       9.163733561704e-02       1.275643504211e+04       1.570840830186e+02       1.035920583782e+06       5.078609300942e+02       1.196651349100e-04       1.324614421341e-03       6.870357300070e-03       5.145783303256e-04       7.390496072470e-12       3.815882481151e-08       8.272626384407e-05       8.397401278990e-03       8.397401278990e-03       6.742564075987e-05      -3.045131846521e-07       1.623879253349e-02       9.838013808831e-01 
       7.964222730951e+01       2.354959868581e-02       1.540398003267e+03       9.067427450111e-02       1.275023174293e+04       1.581086258195e+02       1.028207086462e+06       5.090333853236e+02       1.163668100485e-04       1.297136260293e-03       6.727836743671e-03       5.074371292462e-04       7.287932451967e-12       3.815882481151e-08       8.044608346457e-05       8.221824056302e-03       8.221824056302e-03       6.556613901288e-05      -2.950623914569e-07       1.635081374295e-02       9.839122719816e-01 
       7.908070485587e+01       2.380227173843e-02       1.546623535197e+03       8.972138565944e-02       1.274400621100e+04       1.591395359711e+02       1.020549000064e+06       5.102063766347e+02       1.131593958669e-04       1.270228106069e-03       6.588272632917e-03       5.003950301249e-04       7.186792157158e-12       3.815882481151e-08       7.822875097213e-05       8.049927044649e-03       8.049927044649e-03       6.375789012152e-05      -2.859050714583e-07       1.646362046230e-02       9.840224145613e-01 
       7.852309219935e+01       2.405762831345e-02       1.552871375997e+03       8.877856078274e-02       1.273775837020e+04       1.601768494900e+02       1.012945933286e+06       5.113799008759e+02       1.100403866536e-04       1.243878134656e-03       6.451603640389e-03       4.934506577162e-04       7.087055436442e-12       3.815882481151e-08       7.607253413164e-05       7.881632854655e-03       7.881632854655e-03       6.199948143692e-05      -2.770321054915e-07       1.657721819953e-02       9.841318134613e-01 
       7.796936211875e+01       2.431569676558e-02       1.559141602058e+03       8.784569272956e-02       1.273148814414e+04       1.612206025546e+02       1.005397497565e+06       5.125539549105e+02       1.070073457593e-04       1.218074767310e-03       6.317769710791e-03       4.866026558579e-04       6.988702812303e-12       3.815882481151e-08       7.397574845171e-05       7.716865731137e-03       7.716865731137e-03       6.028953924554e-05      -2.684346579779e-07       1.669161250125e-02       9.842404734910e-01 
